,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
34,ChoiMJ#KOR,kr,Immortal 1,75.0,733.0,215.0,75.0,40.0,164.8,1.11,28.2,57.3,43.0,72.5,21.0,1318.0,1186.0,385.0,250.5,1.44,0.8,236.0,55.0,5.0,50.3,Iso,18.0,36.0,55.6,1.18,175.9,266.9,33.0,Fracture,80.0,Tejo,8.4,15.0,60.0,1.11,155.7,231.8,20.0,Split,75.0,Clove,3.6,7.0,85.7,1.08,182.7,280.7,12.0,Haven,75.0,Sentinel,50.0,3.3,1.17,105 / 107 / 20,Controller,66.7,6.3,1.33,146 / 151 / 55,Duelist,55.6,25.19,1.46,811 / 697 / 208,Initiator,60.0,9.6,1.55,256 / 231 / 102,Vandal,Assault Rifles,40.0,57.0,2.0,905.0,Ghost,Sidearms,33.0,64.0,3.0,120.0,Sheriff,Sidearms,54.0,46.0,0.0,74.0,Fracture,81.8,9.2,Abyss,71.4,5.2,Split,63.6,7.4,Pearl,50.0,5.5,Lotus,50.0,6.6,Haven,46.2,6.7,Bind,45.5,5.5
35,물리의신조배현#KR1,kr,Immortal 1,10.0,1714.0,178.0,63.0,36.0,141.7,1.01,24.3,58.7,37.0,73.5,3.0,967.0,955.0,458.0,211.3,1.49,0.7,98.0,36.0,1.0,53.0,Clove,7.1,13.0,69.2,1.09,156.0,231.7,8.0,Bind,100.0,Jett,5.8,11.0,54.5,1.05,147.1,223.4,13.0,Lotus,67.0,Cypher,4.4,7.0,42.9,0.95,117.6,180.6,10.0,Abyss,25.0,Duelist,63.0,17.1,1.48,434 / 390 / 143,Initiator,50.0,5.5,1.44,133 / 161 / 99,Controller,66.7,12.6,1.67,292 / 279 / 174,Sentinel,37.5,3.4,1.2,108 / 125 / 42,Vandal,Assault Rifles,37.0,59.0,4.0,534.0,Phantom,Assault Rifles,33.0,62.0,5.0,96.0,Ghost,Sidearms,37.0,60.0,3.0,76.0,Bind,87.5,7.1,Pearl,85.7,6.1,Split,77.8,7.1,Lotus,58.3,7.5,Fracture,55.6,5.4,Abyss,40.0,4.6,Haven,12.5,1.7
36,BongBong#Alt2,kr,Immortal 1,16.0,1523.0,166.0,59.0,31.0,198.8,1.3,40.1,55.9,33.0,75.2,38.0,1283.0,990.0,272.0,305.7,1.57,1.1,216.0,32.0,2.0,53.5,Clove,14.0,28.0,64.3,1.29,211.5,327.9,37.0,Abyss,100.0,Reyna,6.5,12.0,41.7,1.06,169.6,256.1,11.0,Pearl,50.0,Yoru,3.6,7.0,42.9,1.42,181.6,278.4,43.0,Split,43.0,Duelist,48.0,12.13,1.43,492 / 400 / 80,Controller,65.5,19.1,1.63,651 / 506 / 172,Sentinel,50.0,1.1,1.69,44 / 29 / 5,Initiator,33.3,1.2,2.02,96 / 55 / 15,Vandal,Assault Rifles,52.0,45.0,3.0,885.0,Guardian,Assault Rifles,61.0,36.0,3.0,102.0,Sheriff,Sidearms,70.0,30.0,0.0,83.0,Abyss,100.0,6.0,Bind,85.7,6.1,Lotus,55.6,5.4,Fracture,54.5,6.5,Pearl,42.9,3.4,Split,40.0,4.6,Haven,33.3,3.6
37,3 월#0331,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Snowman#2542,kr,Immortal 1,10.0,1741.0,314.0,85.0,47.0,136.8,0.98,34.6,54.1,46.0,71.7,2.0,1301.0,1329.0,535.0,205.0,1.38,0.7,129.0,56.0,1.0,51.9,Clove,16.0,29.0,55.2,0.92,138.3,208.7,14.0,Bind,67.0,Skye,9.0,15.0,46.7,0.93,127.6,193.6,7.0,Lotus,57.0,Cypher,3.2,7.0,57.1,1.02,133.3,196.6,11.0,Split,67.0,Duelist,60.0,6.4,1.33,158 / 148 / 39,Controller,54.8,17.13,1.3,471 / 523 / 207,Initiator,52.9,18.14,1.5,527 / 520 / 252,Sentinel,50.0,5.5,1.32,145 / 138 / 37,Vandal,Assault Rifles,48.0,49.0,3.0,665.0,Phantom,Assault Rifles,48.0,48.0,4.0,240.0,Sheriff,Sidearms,51.0,49.0,0.0,76.0,Abyss,80.0,8.2,Lotus,57.1,8.6,Bind,56.2,9.7,Haven,54.5,6.3,Pearl,50.0,5.5,Split,50.0,6.5,Fracture,33.3,4.8
39,운좋은대파#대파맛,kr,Ascendant 3,3.0,,324.0,172.0,96.0,154.7,1.2,20.6,52.3,90.0,74.7,21.0,3036.0,2530.0,948.0,238.7,1.57,0.8,366.0,125.0,5.0,51.7,Jett,19.0,35.0,48.6,1.14,157.1,241.8,18.0,Haven,75.0,Clove,11.0,21.0,76.2,1.13,157.0,247.1,6.0,Bind,100.0,Raze,10.0,20.0,50.0,1.27,172.2,265.7,33.0,Bind,60.0,Sentinel,44.1,15.18,1.46,585 / 503 / 148,Duelist,50.0,36.34,1.45,"1,297 / 1,086 / 276",Controller,62.5,20.11,1.73,556 / 487 / 286,Initiator,55.9,19.15,1.84,598 / 454 / 238,Vandal,Assault Rifles,32.0,63.0,4.0,1150.0,Phantom,Assault Rifles,28.0,67.0,5.0,650.0,Sheriff,Sidearms,47.0,51.0,2.0,201.0,Split,68.2,15.6,Haven,64.0,16.7,Bind,58.3,14.1,Fracture,57.1,16.12,Pearl,45.5,10.11,Abyss,40.0,10.15,Lotus,34.6,9.17
40,강 해 린#올드진스,kr,Immortal 2,92.0,605.0,46.0,111.0,61.0,161.1,1.16,24.7,62.2,69.0,74.2,15.0,2035.0,1753.0,660.0,249.6,1.54,0.9,263.0,80.0,7.0,52.9,Tejo,12.0,22.0,63.6,1.14,155.8,237.7,16.0,Bind,75.0,Clove,9.9,18.0,66.7,1.17,181.9,283.3,18.0,Split,67.0,Reyna,7.3,13.0,84.6,1.27,171.6,263.4,27.0,Pearl,100.0,Initiator,53.6,15.12,1.46,480 / 447 / 171,Duelist,76.7,23.7,1.55,548 / 452 / 154,Sentinel,62.5,15.8,1.57,452 / 359 / 110,Controller,55.2,16.13,1.58,555 / 495 / 225,Vandal,Assault Rifles,43.0,53.0,4.0,909.0,Phantom,Assault Rifles,36.0,60.0,4.0,331.0,Sheriff,Sidearms,50.0,48.0,2.0,142.0,Pearl,81.2,13.3,Split,73.7,14.5,Lotus,71.4,10.4,Bind,66.7,10.4,Haven,56.2,9.7,Fracture,46.7,7.8,Abyss,37.5,6.9
41,긁혔냐#1229,kr,Immortal 1,10.0,1793.0,267.0,108.0,59.0,136.8,0.97,16.8,62.0,67.0,71.7,3.0,1563.0,1613.0,747.0,204.8,1.43,0.7,211.0,69.0,2.0,53.3,Killjoy,11.0,20.0,55.0,1.06,146.8,217.3,13.0,Lotus,57.0,Gekko,10.0,19.0,78.9,0.95,129.4,194.4,1.0,Bind,85.0,Sova,8.6,16.0,56.2,0.91,136.1,198.2,1.0,Abyss,78.0,Controller,58.6,17.12,1.67,432 / 443 / 306,Initiator,66.7,32.16,1.33,649 / 707 / 291,Sentinel,59.3,16.11,1.39,422 / 399 / 133,Duelist,50.0,2.2,1.2,60 / 64 / 17,Vandal,Assault Rifles,26.0,69.0,5.0,837.0,Phantom,Assault Rifles,23.0,68.0,9.0,131.0,Classic,Sidearms,26.0,69.0,5.0,112.0,Split,75.0,12.4,Bind,73.3,11.4,Abyss,73.3,11.4,Lotus,66.7,10.5,Fracture,61.5,8.5,Haven,50.0,9.9,Pearl,37.5,6.1
42,ToX oTo#TXWIN,kr,Immortal 2,110.0,485.0,359.0,160.0,91.0,158.5,1.14,28.1,55.0,88.0,72.5,23.0,2771.0,2441.0,744.0,239.7,1.44,0.8,384.0,123.0,5.0,51.4,Tejo,30.0,54.0,55.6,1.14,153.1,228.5,23.0,Bind,64.0,Raze,10.0,19.0,68.4,1.32,187.3,287.7,48.0,Lotus,88.0,Clove,10.0,18.0,55.6,1.04,158.5,246.6,5.0,Pearl,71.0,Initiator,51.7,31.28,1.41,947 / 868 / 274,Controller,53.8,14.12,1.51,459 / 429 / 189,Duelist,57.8,26.19,1.39,839 / 710 / 149,Sentinel,58.6,17.11,1.52,526 / 434 / 132,Vandal,Assault Rifles,44.0,53.0,4.0,1594.0,Phantom,Assault Rifles,38.0,57.0,5.0,357.0,Ghost,Sidearms,48.0,50.0,2.0,219.0,Haven,65.2,15.8,Lotus,63.6,14.7,Bind,61.5,16.1,Abyss,54.2,13.1,Split,52.4,11.1,Pearl,45.0,9.11,Fracture,41.7,10.14
43,Capella#4321,kr,Immortal 1,8.0,1824.0,240.0,129.0,71.0,144.8,1.02,28.4,56.6,73.0,71.9,3.0,2124.0,2090.0,676.0,224.4,1.34,0.8,297.0,85.0,4.0,52.4,Clove,30.0,56.0,62.5,1.0,155.9,245.0,6.0,Bind,90.0,Reyna,10.0,18.0,55.6,1.1,143.7,223.8,4.0,Fracture,71.0,Iso,5.7,11.0,63.6,1.24,171.6,253.4,33.0,Abyss,60.0,Initiator,52.9,9.8,1.36,241 / 241 / 87,Duelist,47.6,20.22,1.25,681 / 651 / 134,Controller,61.0,36.23,1.39,"1,030 / 1,042 / 423",Sentinel,72.7,8.2,1.31,172 / 156 / 32,Vandal,Assault Rifles,45.0,51.0,4.0,1317.0,Phantom,Assault Rifles,31.0,64.0,5.0,221.0,Sheriff,Sidearms,58.0,40.0,2.0,84.0,Bind,65.0,13.7,Fracture,61.1,11.7,Split,60.9,14.9,Abyss,57.9,11.7,Lotus,55.6,10.8,Pearl,53.8,7.6,Haven,38.9,7.11
44,소행성과 행성의 차이#JAY,kr,Immortal 1,7.0,1836.0,320.0,230.0,126.0,134.4,1.03,28.0,58.3,134.0,72.0,1.0,3386.0,3276.0,1300.0,204.1,1.43,0.7,397.0,203.0,2.0,52.1,Tejo,24.0,46.0,60.9,1.06,132.9,196.3,8.0,Fracture,73.0,Clove,19.0,35.0,57.1,0.92,138.7,209.8,12.0,Bind,71.0,Skye,15.0,28.0,57.1,1.06,133.9,208.6,5.0,Pearl,83.0,Initiator,56.8,54.41,1.47,"1,356 / 1,308 / 572",Controller,60.8,45.29,1.5,"1,080 / 1,069 / 526",Duelist,55.6,15.12,1.22,382 / 393 / 97,Sentinel,58.8,20.13,1.33,568 / 506 / 105,Vandal,Assault Rifles,45.0,51.0,5.0,1471.0,Phantom,Assault Rifles,37.0,56.0,7.0,510.0,Sheriff,Sidearms,57.0,40.0,2.0,252.0,Pearl,73.3,22.7,Lotus,63.9,23.13,Haven,62.9,22.13,Split,56.7,17.13,Abyss,51.7,15.14,Fracture,51.6,16.15,Bind,48.7,19.2
45,척후못함#LUCKY,kr,Immortal 1,1.0,,390.0,94.0,50.0,153.5,1.08,24.6,47.9,45.0,72.0,12.0,1607.0,1490.0,457.0,236.8,1.39,0.8,271.0,69.0,4.0,50.0,Jett,14.0,28.0,46.4,1.1,164.1,254.1,20.0,Bind,67.0,Neon,9.4,17.0,58.8,1.09,145.9,237.0,0.0,Lotus,75.0,Chamber,6.7,13.0,38.5,1.22,166.5,253.8,32.0,Fracture,50.0,Sentinel,50.0,14.13,1.51,498 / 398 / 101,Initiator,16.7,1.5,1.15,73 / 101 / 43,Duelist,53.1,26.23,1.34,859 / 790 / 202,Controller,36.4,4.7,1.43,177 / 201 / 111,Vandal,Assault Rifles,38.0,58.0,5.0,877.0,Sheriff,Sidearms,48.0,48.0,4.0,99.0,Ghost,Sidearms,40.0,57.0,2.0,91.0,Split,61.5,8.5,Bind,54.5,6.5,Haven,50.0,7.7,Abyss,46.7,7.8,Pearl,45.5,5.6,Lotus,42.9,6.7,Fracture,37.5,6.1
46,난닝구 입을나이#ALLU,kr,Immortal 1,4.0,1853.0,535.0,32.0,18.0,151.9,1.16,30.2,50.0,16.0,73.5,19.0,548.0,472.0,155.0,227.6,1.49,0.8,51.0,22.0,1.0,50.4,Cypher,3.4,6.0,66.7,1.25,167.6,236.8,36.0,Abyss,50.0,Omen,2.5,5.0,60.0,1.51,152.1,238.1,39.0,Abyss,100.0,Tejo,2.0,4.0,50.0,1.09,133.4,202.0,10.0,Fracture,100.0,Sentinel,66.7,6.3,1.63,174 / 124 / 28,Controller,40.0,4.6,1.52,148 / 136 / 59,Duelist,0.0,0.2,1.17,46 / 46 / 8,Initiator,54.5,6.5,1.45,180 / 166 / 60,Vandal,Assault Rifles,41.0,54.0,4.0,268.0,Phantom,Assault Rifles,43.0,54.0,2.0,96.0,Sheriff,Sidearms,49.0,51.0,0.0,40.0,Haven,75.0,3.1,Abyss,60.0,3.2,Fracture,50.0,3.3,Pearl,50.0,2.2,Lotus,40.0,2.3,Bind,40.0,2.3,Split,33.3,1.2
47,명란젓코난#2030,kr,Immortal 2,103.0,529.0,342.0,160.0,88.0,145.0,1.15,23.7,54.4,87.0,77.1,15.0,2615.0,2269.0,925.0,220.4,1.56,0.8,208.0,124.0,4.0,51.7,Clove,20.0,37.0,56.8,1.21,159.1,249.3,18.0,Bind,71.0,Tejo,9.6,17.0,58.8,1.23,143.2,211.5,25.0,Bind,100.0,Raze,6.7,12.0,75.0,1.15,158.9,243.1,23.0,Split,100.0,Duelist,54.2,26.19,1.4,805 / 724 / 208,Sentinel,53.8,14.11,1.42,395 / 342 / 91,Initiator,52.8,19.16,1.61,529 / 457 / 206,Controller,56.0,28.21,1.75,886 / 746 / 420,Vandal,Assault Rifles,35.0,61.0,4.0,1281.0,Phantom,Assault Rifles,28.0,67.0,5.0,393.0,Classic,Sidearms,36.0,63.0,1.0,157.0,Split,64.0,16.7,Bind,63.2,12.6,Haven,56.0,14.11,Pearl,54.5,12.8,Abyss,50.0,12.12,Lotus,47.8,11.11,Fracture,45.5,10.12
48,Neymar JR#네이마르,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SUPREMO#6706,br,Immortal 1,1.0,,667.0,113.0,63.0,135.3,1.09,36.4,46.9,53.0,71.5,3.0,1799.0,1648.0,514.0,206.8,1.4,0.8,223.0,85.0,3.0,50.8,Chamber,10.0,18.0,38.9,1.29,147.5,231.9,15.0,Lotus,33.0,Reyna,6.8,14.0,28.6,1.21,161.1,247.8,12.0,Split,50.0,Skye,7.2,14.0,64.3,1.14,124.1,196.4,4.0,Bind,67.0,Duelist,27.8,5.13,1.45,297 / 255 / 73,Sentinel,39.4,13.18,1.29,563 / 501 / 81,Initiator,56.8,21.15,1.46,544 / 515 / 208,Controller,56.0,14.1,1.45,395 / 377 / 152,Vandal,Assault Rifles,51.0,46.0,3.0,1147.0,Ghost,Sidearms,56.0,42.0,3.0,149.0,Phantom,Assault Rifles,38.0,60.0,3.0,93.0,Bind,60.0,9.6,Split,50.0,8.7,Fracture,50.0,9.9,Abyss,47.1,8.9,Pearl,46.7,7.6,Haven,40.0,6.9,Lotus,35.3,6.1
1,sny#god,br,Immortal 1,29.0,2009.0,286.0,163.0,89.0,165.4,1.34,34.9,58.9,96.0,72.7,31.0,3147.0,2355.0,530.0,255.3,1.56,0.9,423.0,150.0,10.0,52.5,Jett,51.0,93.0,55.9,1.28,159.9,247.4,25.0,Lotus,57.0,Reyna,24.0,43.0,60.5,1.56,180.5,278.8,48.0,Pearl,71.0,Raze,7.9,16.0,62.5,1.1,152.3,237.7,9.0,Split,50.0,Duelist,58.3,91.6,1.56,"3,010 / 2,254 / 500",Sentinel,66.7,4.2,1.62,97 / 76 / 26,Controller,100.0,1.0,1.76,40 / 25 / 4,,,,,,Vandal,Assault Rifles,47.0,50.0,3.0,1717.0,Ghost,Sidearms,51.0,47.0,2.0,307.0,Operator,Sniper Rifles,5.0,94.0,1.0,184.0,Abyss,70.8,17.6,Bind,68.2,15.7,Split,68.2,15.7,Lotus,57.7,15.1,Pearl,55.0,11.8,Fracture,48.0,12.12,Haven,45.8,11.12
2,ManoSasa#Dboa,br,Immortal 2,106.0,997.0,128.0,97.0,55.0,136.8,1.02,25.5,51.5,50.0,73.4,2.0,1495.0,1466.0,654.0,208.9,1.47,0.7,193.0,63.0,5.0,50.2,Astra,11.0,19.0,42.1,1.06,137.8,210.9,9.0,Pearl,50.0,Omen,6.0,11.0,54.5,0.86,116.5,183.1,30.0,Lotus,63.0,Sova,5.0,9.0,33.3,0.94,127.7,189.8,2.0,Abyss,40.0,Controller,44.7,17.21,1.56,582 / 588 / 334,Duelist,50.0,6.6,1.24,202 / 198 / 43,Initiator,56.3,18.13,1.4,440 / 476 / 226,Sentinel,60.0,9.6,1.58,271 / 204 / 51,Vandal,Assault Rifles,36.0,60.0,3.0,833.0,Sheriff,Sidearms,52.0,47.0,1.0,106.0,Guardian,Assault Rifles,33.0,65.0,2.0,104.0,Bind,63.6,7.4,Lotus,62.5,10.6,Pearl,61.5,8.5,Abyss,53.8,7.5,Split,53.3,8.7,Haven,41.7,5.7,Fracture,29.4,5.12
3,SMAW Brunin#BR1,br,Immortal 1,23.0,2115.0,377.0,175.0,97.0,140.6,1.05,32.6,53.1,93.0,72.7,8.0,2745.0,2604.0,911.0,211.9,1.4,0.7,378.0,151.0,1.0,50.7,Jett,21.0,37.0,56.8,1.16,154.9,238.2,17.0,Split,60.0,Clove,12.0,22.0,45.5,0.94,147.1,225.8,8.0,Haven,67.0,Sova,9.9,19.0,57.9,1.21,141.3,208.8,18.0,Haven,63.0,Initiator,64.0,32.18,1.48,728 / 665 / 257,Sentinel,45.5,10.11,1.28,318 / 308 / 75,Duelist,55.4,31.24,1.39,"1,025 / 882 / 199",Controller,42.6,20.24,1.41,674 / 749 / 380,Vandal,Assault Rifles,44.0,53.0,3.0,1613.0,Sheriff,Sidearms,51.0,47.0,1.0,238.0,Phantom,Assault Rifles,41.0,56.0,3.0,174.0,Bind,60.0,12.8,Split,59.3,16.1,Lotus,58.6,17.11,Abyss,52.2,12.8,Fracture,50.0,12.12,Pearl,47.8,11.12,Haven,44.8,13.16
4,lKrouthz#Freak,br,Immortal 1,68.0,1353.0,432.0,308.0,173.0,140.3,1.02,34.6,49.7,153.0,72.9,3.0,4781.0,4702.0,1847.0,210.2,1.41,0.7,509.0,234.0,7.0,49.6,Clove,22.0,41.0,58.5,0.99,148.9,225.2,5.0,Bind,73.0,Astra,21.0,35.0,34.3,1.06,136.6,207.4,5.0,Pearl,36.0,Omen,19.0,33.0,57.6,1.12,142.1,218.1,9.0,Lotus,58.0,Controller,49.6,60.6,1.54,"1,999 / 1,926 / 966",Duelist,48.1,37.39,1.26,"1,289 / 1,234 / 268",Sentinel,47.1,16.18,1.18,495 / 496 / 89,Initiator,52.6,40.36,1.46,"998 / 1,046 / 524",Vandal,Assault Rifles,50.0,47.0,3.0,2903.0,Sheriff,Sidearms,55.0,43.0,2.0,398.0,Ghost,Sidearms,56.0,42.0,2.0,358.0,Haven,57.4,27.2,Bind,56.1,23.18,Fracture,53.3,24.21,Lotus,51.1,23.22,Split,47.5,19.21,Pearl,44.4,20.24,Abyss,37.8,17.27
5,Phinas e perdess#333,br,Immortal 1,14.0,2391.0,110.0,115.0,65.0,173.2,1.36,28.4,60.9,70.0,72.3,41.0,2243.0,1648.0,476.0,264.8,1.65,0.9,322.0,97.0,5.0,52.9,Killjoy,10.0,19.0,63.2,1.49,186.0,280.9,59.0,Pearl,62.0,Jett,8.5,16.0,68.8,1.31,184.2,277.4,43.0,Abyss,100.0,Chamber,8.4,14.0,57.1,1.42,184.3,283.4,53.0,Abyss,50.0,Sentinel,64.2,34.18,1.69,"1,073 / 751 / 194",Duelist,59.5,25.16,1.61,841 / 622 / 160,Initiator,61.1,11.7,1.7,311 / 250 / 113,Controller,0.0,0.2,1.08,18 / 25 / 9,Vandal,Assault Rifles,37.0,58.0,4.0,1295.0,Sheriff,Sidearms,49.0,50.0,1.0,238.0,Phantom,Assault Rifles,37.0,60.0,3.0,179.0,Abyss,70.6,12.5,Split,69.2,9.4,Fracture,62.5,10.6,Lotus,62.5,10.5,Haven,62.5,10.6,Bind,55.6,10.8,Pearl,47.4,9.9
6,Uta#ウ タ,br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,djokovic#jesus,br,Immortal 1,1.0,,406.0,155.0,85.0,149.5,1.07,27.7,54.2,84.0,72.2,7.0,2549.0,2390.0,692.0,227.4,1.36,0.8,435.0,141.0,3.0,50.6,Jett,33.0,59.0,40.7,1.05,146.0,223.5,9.0,Haven,38.0,Clove,15.0,30.0,46.7,1.03,157.2,241.1,0.0,Abyss,80.0,Raze,10.0,20.0,65.0,1.09,149.0,225.1,10.0,Lotus,63.0,Duelist,51.4,55.49,1.29,"1,761 / 1,642 / 359",Initiator,81.8,9.2,1.79,170 / 141 / 82,Sentinel,85.7,6.1,1.24,100 / 106 / 31,Controller,46.7,14.16,1.47,518 / 501 / 220,Vandal,Assault Rifles,38.0,59.0,3.0,1514.0,Sheriff,Sidearms,50.0,49.0,2.0,263.0,Guardian,Assault Rifles,47.0,49.0,5.0,118.0,Bind,61.9,13.8,Lotus,59.1,13.9,Haven,56.5,13.1,Abyss,56.5,13.9,Fracture,54.2,13.9,Split,52.6,10.9,Pearl,39.1,9.14
0,cdz#1111,kr,Immortal 1,1.0,,218.0,205.0,112.0,153.9,1.04,29.8,49.3,101.0,71.4,6.0,3502.0,3369.0,1097.0,233.6,1.37,0.8,388.0,157.0,6.0,48.8,Clove,35.0,65.0,56.9,0.98,161.6,244.8,0.0,Split,62.0,Jett,14.0,27.0,63.0,1.2,160.7,242.8,25.0,Abyss,78.0,Reyna,10.0,19.0,36.8,1.06,154.6,239.1,6.0,Haven,38.0,Duelist,45.2,38.46,1.34,"1,443 / 1,311 / 308",Sentinel,41.7,10.14,1.26,380 / 372 / 89,Initiator,46.4,13.15,1.4,461 / 452 / 170,Controller,58.0,40.29,1.42,"1,218 / 1,234 / 530",Vandal,Assault Rifles,41.0,55.0,4.0,2270.0,Sheriff,Sidearms,54.0,43.0,2.0,346.0,Ghost,Sidearms,44.0,53.0,2.0,222.0,Abyss,64.5,20.11,Split,51.7,15.14,Fracture,51.7,15.14,Pearl,48.3,14.15,Lotus,48.3,14.15,Haven,42.9,12.16,Bind,36.7,11.19
1,EMOstanceclub#111,kr,Immortal 1,70.0,764.0,193.0,143.0,79.0,170.5,1.16,30.0,51.0,73.0,71.6,25.0,2624.0,2260.0,679.0,253.6,1.46,0.9,385.0,94.0,8.0,50.4,Reyna,17.0,32.0,62.5,1.25,178.2,264.4,34.0,Fracture,88.0,Sova,14.0,26.0,53.8,1.11,162.3,239.1,20.0,Haven,55.0,Chamber,10.0,19.0,26.3,1.21,174.2,256.9,32.0,Abyss,25.0,Controller,50.0,9.9,1.5,332 / 313 / 139,Duelist,55.0,33.27,1.48,"1,144 / 942 / 253",Initiator,52.6,20.18,1.46,651 / 587 / 204,Sentinel,40.7,11.16,1.39,497 / 418 / 83,Vandal,Assault Rifles,40.0,57.0,3.0,1130.0,Phantom,Assault Rifles,40.0,55.0,5.0,574.0,Sheriff,Sidearms,55.0,43.0,2.0,193.0,Fracture,57.9,11.8,Bind,56.2,9.7,Pearl,55.6,10.8,Split,54.5,12.1,Lotus,52.2,12.11,Abyss,43.5,10.13,Haven,40.9,9.13
2,NS Persia#N S,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,GEN t3xture#00014,kr,Immortal 1,17.0,1489.0,421.0,181.0,100.0,146.1,1.05,32.8,49.2,89.0,70.2,6.0,2995.0,2840.0,756.0,220.9,1.32,0.8,376.0,116.0,7.0,50.2,Jett,36.0,64.0,46.9,1.01,145.6,221.4,2.0,Lotus,50.0,Reyna,13.0,25.0,32.0,0.97,142.3,211.0,4.0,Bind,50.0,Clove,11.0,21.0,61.9,1.13,162.5,249.5,7.0,Bind,75.0,Duelist,41.7,45.61,1.2,"1,745 / 1,753 / 363",Initiator,56.5,13.1,1.4,319 / 330 / 144,Controller,62.5,15.9,1.52,471 / 416 / 162,Sentinel,61.5,16.1,1.6,460 / 341 / 87,Vandal,Assault Rifles,47.0,50.0,3.0,1706.0,Phantom,Assault Rifles,40.0,56.0,4.0,239.0,Ghost,Sidearms,48.0,50.0,2.0,233.0,Haven,56.0,14.1,Split,54.2,13.11,Bind,52.2,12.1,Pearl,52.0,13.12,Fracture,46.9,15.17,Lotus,44.4,12.15,Abyss,40.0,10.15
4,twistzz#7786,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8000원#3432,kr,Immortal 1,1.0,,236.0,124.0,69.0,133.3,0.92,28.8,47.6,59.0,70.5,11.0,1898.0,2074.0,690.0,202.2,1.25,0.7,226.0,84.0,0.0,50.0,Clove,28.0,52.0,46.2,0.97,148.8,228.4,4.0,Lotus,67.0,Reyna,10.0,18.0,44.4,0.88,129.4,195.6,18.0,Abyss,50.0,Jett,7.1,12.0,58.3,0.87,127.9,193.7,19.0,Pearl,75.0,Sentinel,53.3,8.7,1.02,164 / 210 / 50,Controller,42.4,25.33,1.35,"981 / 1,034 / 417",Initiator,57.1,8.5,1.28,189 / 215 / 87,Duelist,50.0,18.17,1.14,564 / 615 / 136,Vandal,Assault Rifles,40.0,56.0,4.0,1110.0,Phantom,Assault Rifles,36.0,60.0,3.0,271.0,Sheriff,Sidearms,57.0,39.0,4.0,119.0,Lotus,70.6,12.5,Pearl,58.8,10.7,Abyss,50.0,10.1,Split,47.4,9.9,Haven,42.1,8.11,Bind,36.8,7.11,Fracture,23.1,3.9
